url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price,lot_area_sqm,property_type_raw
https://www.lamudi.com.ph/property/41032-73-2d674412a1c6-21c9-19e70fc-8cb4-8014,House For Sale in Poblacion Ward III,"Club 30 Heights
Tubod Minglanila
Cebu
OVERLOOKING SEAVIEW, CITY & 360 DEG MOUNTAIN VIEW 

Lot area 200 sqm
Floor area 255 sqm
3 bedroom with t&b
2 car port garage
1 powder room
1 maids room
1 laundry room
Net of taxes

18,888,000
semi-furnished
5 - 7 minute drive from National highway

#houseforsale #HouseAndLotForSale #realestateagent #realestateinvesting #househunting #CebuProperty #HomeOwnership #realestatebroker #propertyinvestment #propertyforsale





#77ytlaer#",,,,"Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.2454293,123.7959894,,18888000,200.0,Accommodation | house | 3BR House overlooking Seaview
https://www.lamudi.com.ph/property/41032-73-4636068b095c-ffaa-19d9614-a06e-7816,House For Sale in Vito,"Lots 4 and 5 Block 4 Monte Carlo Subdivision Barangay Vito Minglanilla Cebu

Property Classification : Yellow Tag (with special concerns either on title, tax declaration, possession or other property documents)
- Title under process of consolidation
- Tax Declaration under process of consolidation
- No possession (with tenants, occupants illegal settlers

Mode of payment
- cash
- via BPI Financing ( subject to a separate approval )
- via other bank financing

Features of the property
- lot is regular in shape
- flat terrain
- accessible to private vehicles and public transportation

Landmarks/Establishments within the vicinity
- Vito Elementary School 

Note:
- It is expected from buyers to conduct due diligence including actual physical inspection of the property prior to submitting an offer.
- Prices are subject to change without prior notice.
- Misprints and other errors are unintended and do not constitute acts of misrepresentations, intentional non-disclosure, fraud or withholding of accurate details and pricing.",3.0,3.0,79.0,"Monte Carlo Subdivision, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.2542922,123.7930428,,6700000,,Accommodation | house | [07062-CEB-263] House & lot
https://www.lamudi.com.ph/property/41032-73-472f4b0095a-55e8-19e1d1f-91b1-761d,Land For Sale in Pakigne,"📍 Upper Pakegne Road, Minglanilla, Cebu
📌 Near Eversteel Phil. Corporation
🔹 Lot Area: 1,177 SQM
🔹 24-Meter Road Frontage
🔹 Accessible and strategically located
🔹 Ideal for a Warehouse, Commercial Use, or a Pocket-Sized Townhouse
✅ Fast-growing area
✅ Wide road access for trucks and deliveries
✅ Suitable for residential or business development
✅ Clean titled property
Whether you are looking for a logistics hub, storage facility, or a residential development project, this property offers excellent potential and accessibility.
📞 Call Now for More Details!",,,,"Pakigne, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Cebu,10.2584831,123.80023775,,17655000,1177.0,"Accommodation | land | 1,177 Sqm Lot"
https://www.lamudi.com.ph/property/41032-73-52895e7acb70-327a-19e4483-9f42-70d2,House For Sale in Tubod,"Brand New House and Lot for Sale in Club 30 Heights Minglanilla Cebu – Overlooking Sea, City and Mountain Views

Location: Club 30 Heights, Tubod, Minglanilla, Cebu

Property Details:
• Lot Area: 200 sqm
• Floor Area: 255 sqm
• 3 Bedrooms with own Toilet and Bath
• 1 Powder Room
• 2-Car Garage
• Semi-Furnished

Key Highlights:
• Breathtaking overlooking views of the sea, city, and mountains
• Elevated location with cool breeze and peaceful surroundings
• Modern home design ideal for families or investment
• Located in an exclusive and growing residential community

Accessibility:
• Only 5–7 minutes drive to the National Highway
• Near schools, groceries, hospitals, and essential establishments

Price: ₱18,888,000 (NET)
Cash / Bank Financing

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
Email Add: abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",3.0,3.0,255.0,"Club 30 Heights, Upper Pakigne Rd, Tubod, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.2639449,123.8016644,Partly furnished,18888000,200.0,Accommodation | house | Brand New House and Lot
https://www.lamudi.com.ph/property/41032-73-79a95325ee6d-4735-19d4404-b53f-739b,Condo For Sale in Tunghaan,"🇵🇭 𝐅𝐎𝐑𝐄𝐈𝐆𝐍𝐄𝐑𝐒 𝐂𝐀𝐍 𝐎𝐖𝐍 𝐓𝐇𝐈𝐒!
🏡 𝐂𝐈𝐓𝐘 𝐇𝐎𝐌𝐄𝐒 𝐌𝐈𝐍𝐆𝐋𝐀𝐍𝐈𝐋𝐋𝐀

❌ 2BR – 𝐒𝐎𝐋𝐃 𝐎𝐔𝐓
❌ 4BR – 𝐒𝐎𝐋𝐃 𝐎𝐔𝐓
⚠️ 3BR – 𝐋𝐀𝐒𝐓 𝐔𝐍𝐈𝐓!

⚡ 𝐋𝐀𝐒𝐓 𝐔𝐍𝐈𝐓 𝐀𝐕𝐀𝐈𝐋𝐀𝐁𝐋𝐄! ⚡

Own a home in a peaceful and well-planned community in Minglanilla, Cebu 💛

📍 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧: Tunghaan, Minglanilla, Cebu

✨ 𝐖𝐡𝐲 𝐂𝐡𝐨𝐨𝐬𝐞 𝐂𝐢𝐭𝐲 𝐇𝐨𝐦𝐞𝐬 𝐌𝐢𝐧𝐠𝐥𝐚𝐧𝐢𝐥𝐥𝐚?
✅ Walking distance to National Highway
✅ Near Gaisano Grand Mall, South Gen Hospital & schools
✅ Only 12 minutes to SRP
✅ Ideal for OFWs, Seafarers & Call Center Agents
✅ 𝐅𝐨𝐫𝐞𝐢𝐠𝐧𝐞𝐫𝐬 𝐚𝐫𝐞 𝐚𝐥𝐥𝐨𝐰𝐞𝐝 𝐭𝐨 𝐨𝐰𝐧

⚠️ 𝐎𝐍𝐋𝐘 𝟏 𝐔𝐍𝐈𝐓 𝐋𝐄𝐅𝐓!
Don’t miss this rare opportunity!

📩 𝐏𝐌 𝐌𝐄 𝐍𝐎𝐖 for details 🤗❤️
𝐅𝐨𝐫 𝐢𝐧𝐪𝐮𝐢𝐫𝐢𝐞𝐬 𝐚𝐧𝐝 𝐬𝐢𝐭𝐞 𝐯𝐢𝐞𝐰𝐢𝐧𝐠:
💬 +63 917 104 ---- (Viber / WhatsApp)
📩 ----@kairosprimerealty.com

𝐑𝐈𝐂𝐇𝐄𝐋𝐋𝐄 𝐑𝐔𝐁𝐈𝐋𝐋𝐎𝐒, 𝐑𝐄𝐀, 𝐑𝐄𝐁
PRC Licensed Real Estate Broker & Appraiser
PRC Broker’s License No. 0033937
DHSUD Reg. No. R7-B-07/24-80300

#MinglanillaCebu
#CityHomesMinglanilla
#OFWInvestment
#SeamanInvestment
#CallCenterAgent
#InvestInYourFuture
#ForeignersCanOwn
#HouseAndLotCebu
#CebuProperty
#FBMarketplace2026",3.0,2.0,81.0,"Estaka Street, Tunghaan, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Cebu,10.24255739,123.7777702,"24 hours security, Air conditioning, Alarm, Garage, Built-in wardrobe, Cctv, Playground, Laundry room, Access for people with disabilities, Electricity, Equipped kitchen, Fire exits, Garden, Green area, Guardhouse, Grill, Integral kitchen, Internet, Natural gas, Office room, Security, Swimming pool, Water, Wifi, Terrace, Unfurnished",8064057010,,Accommodation | condo | 𝐅𝐎𝐑𝐄𝐈𝐆𝐍𝐄𝐑𝐒 𝐂𝐀𝐍 𝐎𝐖𝐍 𝐓𝐇𝐈𝐒! 𝐋𝐀𝐒𝐓 𝐔𝐍𝐈𝐓 𝐀𝐕𝐀𝐈𝐋𝐀𝐁𝐋𝐄! 3BR
https://www.lamudi.com.ph/property/41032-73-9409059799fa-f1cb-19e8d84-95ea-71b2,House For Sale in Tubod,"Brand New House and Lot for Sale in Club 30 Heights Minglanilla Cebu – Overlooking Sea, City and Mountain Views

Location: Club 30 Heights, Tubod, Minglanilla, Cebu

Property Details:
• Lot Area: 200 sqm
• Floor Area: 255 sqm
• 3 Bedrooms with own Toilet and Bath
• 1 Powder Room
• 2-Car Garage
• Semi-Furnished

Key Highlights:
• Breathtaking overlooking views of the sea, city, and mountains
• Elevated location with cool breeze and peaceful surroundings
• Modern home design ideal for families or investment
• Located in an exclusive and growing residential community

Accessibility:
• Only 5–7 minutes drive to the National Highway
• Near schools, groceries, hospitals, and essential establishments
Price

Price: ₱18,888,000 (NET)
Buyer to shoulder the taxes and transfer charges
Cash / Bank Financing

Disclaimer: Price may change without prior notice.",3.0,3.0,255.0,"Club 30 Heights, Upper Pakigne Rd, Tubod, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.2639449,123.8016644,"24 hours security, Balcony, Garage, Club House, Electricity, Fully fenced, Security, Water, Partly furnished",18888000,200.0,Accommodation | house | Brand new 3 bedroom house
https://www.lamudi.com.ph/property/41032-73-b4417e6071c9-475-19e410a-b2d1-77b6,House For Sale in Tungkop,"RePrice❗️❗️❗️❗️10.5M nlng From 12M

🏡HOUSE FOR SALE🏡

🔑SOUTH CITY HOMES, Tungkop Minglanilla

Lot area:131 Sqm
Floor area:171 Sqm

⚪ Single Detached
⚪ 2 storeys 
⚪ With Balcony
⚪ 4 bedrooms ( All  w/ AC) 
⚪ W/ Master's bedroom
⚪ 10 channel CCTV 
⚪ Dining Table
⚪ Mattress
⚪ Sofa
⚪ Fridge
⚪ 3 Toilet & Bath
⚪ 2 Car Park

☑️Clean TITLE(Only 1 Signatory) 

📌Reason for selling: Seller will move Abroad immediately 

🔖Price: 10.5M net of taxes
Mode of payment👇
Cash/ Bank financing



📌DL- CEB-23844249 DAPT",4.0,3.0,171.0,"Tungkop Road, Tungkop, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Cebu,10.238386685623194,123.78207452595234,"24 hours security, Air conditioning, Balcony, Built-in wardrobe, Cctv, Playground, Club House, Garden, Open space, Garage, Equipped kitchen, Multi-purpose lawn, Panoramic view, Powder room, Security, Shops, Shower rooms, Water, Wifi, Fully furnished",10500000,131.0,"Accommodation | house | RePrice❗️❗️❗️❗️From 12M down to 10.5M
🏡HOUSE FOR SALE🏡"
https://www.lamudi.com.ph/property/41032-73-d938956d50c6-f268-19e7ea8-92e0-75ea,Warehouse For Sale in Minglanilla,"📌Warehouse for Sale in Lipata Minglanilla including improvement/machineries and 5 stalls.
With 5 stall and apartment inside.
📌LA: 469 sq.m
Price: 20M fixed price

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,469.0,"Lipata, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.264677,123.8090268,,20000000,,Accommodation | commercial/warehouse | Warehouse
https://www.lamudi.com.ph/property/41032-73-ed2766a23923-4dc4-19ce20e-be2e-731a,House For Sale in Tunghaan,"Located in a growing and accessible community, the property is close to schools, markets, churches, and other essential establishments, giving you comfort and convenience in your daily life. It is an ideal place to enjoy the quiet environment while still being near the city.

Foreigners are also very welcome to own this home, making it a great opportunity for those who want to invest or settle in the beautiful island of Cebu. This property offers not only a comfortable home but also a great investment for the future.

✨ Start your new life in Minglanilla, Cebu  a place you can truly call home.

#HouseAndLotForSale #MinglanillaCebu #BungalowHouse #CebuRealEstate #DreamHome",3.0,2.0,81.0,"Estaka Street, Tunghaan, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Cebu,10.24255739,123.7777702,"24 hours security, Garage, Playground, Equipped kitchen, Basketball court, Garden, Open space, Water tank, Integral kitchen, Swimming pool, Shower rooms, Security, Green area, Water",8064057,,Accommodation | house | 3 Bedroom house and Lot
https://www.lamudi.com.ph/property/41032-73-f4c69b32d573-5f61-19e931d-883e-75e9,House For Sale in Poblacion Ward IV,"VITO VILLE SUBDIVISION

Nestled in the serene landscape of Brgy. Vito, Minglanilla, Cebu, Vito Ville Subdivision offers more than just a place to live; it offers a lifestyle filled with stunning scenic views, a warm community culture, and endless possibilities beyond the horizon.

PROJECT INFORMATION:

2.0km from Minglanilla Municipal Hall

2.0km from the Minglanilla Parish Church

2.5km from Gaisano Grand Mall Minglanilla

2.5km from Anjo World Theme Park

KIARA MODEL

HOUSE DETAILS:

2- storey Single Detached

Blk 1 Lot 13

3-Bedrooms

2- Toilet and Baths

Floor Area: 72 sqm

Lot Area: 103 sqm

=====

SECOND FLOOR:

Masters’ bedroom with balcony

Bedroom 1 & 2

Common toilet and bath

=====

GROUND FLOOR:

Living, Dining and Kitchen

Toilet and bath

Service Area

1- carport

=====

Total Contract Price: 8,277,045.00

=====

10% Down payment/Equity: 827,714.00

Less, Reservation Fee: 30,000.00

Net Down payment/Equity: 797,704.00

=====

Monthly Down payment/Equity: 26,590.00 in 30 mos.

=====

90% Remaining Balance thru Bank Financing

Loanable Amount: 7,449,340.00

Prices include transfer charges

FREE 50k appliance gift check

=======
Please feel free to reach out if you have any questions or need further assistance. 
JEAN AMANCIA 
CONTACT no. +63 917129---- 
Real Estate Broker and Appraiser 
PRC lic. # 0036428",3.0,2.0,72.0,"Vito Ville Subdivision, Vito, Minglanilla, Cebu, Pilipinas",Minglanilla,Cebu,10.2617529,123.7859862,"24 hours security, Balcony, Integral kitchen, Garage, Playground, Electricity, Fully fenced, Garden, Security, Shower rooms, Water, Unfurnished",8277045,103.0,Accommodation | house | OVERLOOKING 3-bedroom Single Detached House
https://www.lamudi.com.ph/property/41032-73-17095f3cb7b7-7eb2-19bfdcd-90ca-71f5,Residential Lot For Sale in Tunghaan,"Prime Interior Vacant Lot in Minglanilla, Cebu   

8,245sq meters

This interior vacant lot is located in Barangay Tunghaan, Minglanilla, Cebu, about 50 meters from a barangay road. The property is approximately 360 meters from Cebu South Road, 600 meters from Tunghaan Barangay Hall, and 1.5 kilometers from Minglanilla Municipal Hall.

Access is via a 4-meter wide asphalt-paved barangay road. The area features mixed residential and agricultural developments, making it ideal for residential use or land investment.

Nearby establishments include Gaisano Grand Minglanilla and La Nueva Supermart Minglanilla Center, with public transportation readily available. Essential facilities such as markets, schools, churches, hospitals/clinics, and post office are easily accessible.

Utilities available: electricity, water, and telecommunications.
Community services: street lighting, garbage collection, and regular PNP patrols maintained by the Minglanilla LGU.

Ideal for residential development or long-term investment.


Interior vacant lot with good road access

Near Cebu South Road

Complete utilities available

Accessible via public transportation

Quiet area with growing residential development

Maintained by Minglanilla LGU",,,,"USANA CEBU SOUTH, Abuno, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.2447739,123.7863194,,100000000,8245.0,"Accommodation | land | Strategically Located Vacant Lot Near Cebu South Road – Minglanilla, Cebu for Residential or Investment Use"
https://www.lamudi.com.ph/property/41032-73-31e9a4b15dd9-10b6-1913a86-9b93-7058,House For Sale in Poblacion Ward III,"🏠 𝐃𝐀𝐍𝐀𝐑𝐑𝐀 𝐒𝐎𝐔𝐓𝐇
Take Advantage this 2 storey Single Detached: SIENNA MODEL! 300 meters away from highway!🏠 Up to 30 months equity with 𝐍𝐎 𝐈𝐍𝐓𝐄𝐑𝐄𝐒𝐓 😱

📍 Location: Sitio Primitiva Brgy. TUNGKOP MINGLANILLA CEBU less than 1 minute going to the property

🏠House Details 
✅Lot area: 128sqm
✅Floor area: 85sqm
🛌🏾 5 Bedrooms 
🛀🏾 3 Toilet and Bath 
🚗 2 Carpark
💻 Living area
🍴  Dinning area
🛎  Kitchen 

🏡House Package🏡
✔️Semi-Paved Carport
✔️Rain Water Tank
✔️Solar Panels
✔️Bidget 
✔️LED Lightening Fixtures 
✔️Pest Control Provision 

🍃Amenities 🍃
🏟Clubhouse 
🏊🏾‍♀️Swimming Pool
🏀Basketball/ Play Court
🚶🏾‍♀️Playground 
⛺Green Spaces

𝐒𝐀𝐌𝐏𝐋𝐄 𝐂𝐎𝐌𝐏𝐔𝐓𝐀𝐓𝐈𝐎𝐍:
Total Selling Price: P9,770,670
Reservation fee: P35,000
(15%)30 months equity: P47,687.68
(85%)Loanable Amount: P8,305,069.50

Interested? LET'S TALK‼
𝐅𝐨𝐫 𝐈𝐧𝐪𝐮𝐢𝐫𝐢𝐞𝐬, 𝐒𝐢𝐭𝐞 𝐕𝐢𝐞𝐰𝐢𝐧𝐠 𝐚𝐧𝐝 𝐑𝐞𝐬𝐞𝐫𝐯𝐚𝐭𝐢𝐨𝐧:
📩 Email: hazelrapliza.phprore----@gmail.com
☎️ Phone/Viber/ (WhatsApp) 0991444----",5.0,3.0,85.0,"Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.2454075,123.7959226,"Air conditioning, Alarm, Garage, Cellar, Water tank, Playground, Concierge, Access for people with disabilities, Garden, Grill, Gym, Library, Security, Swimming pool, Tennis court, Balcony, Built-in wardrobe, Electricity, Equipped kitchen, Fireplace, Heating, Integral kitchen, Internet, Jacuzzi, Natural gas, Office room, Panoramic view, Service room, Terrace, Video cable, Water, Yard, Guardhouse, Lift, Roof garden, Sauna, Fully furnished",9770670,128.0,Accommodation | house | 𝐃𝐀𝐍𝐀𝐑𝐑𝐀 𝐒𝐎𝐔𝐓𝐇 newest preselling House and lot in Minglanilla Cebu
https://www.lamudi.com.ph/property/41032-73-3eab08122cc0-8c40-1913a8e-9b93-7058,House For Sale in Poblacion Ward III,"🏠 𝐃𝐀𝐍𝐀𝐑𝐑𝐀 𝐒𝐎𝐔𝐓𝐇

Take Advantage this 𝟐 𝐒𝐓𝐎𝐑𝐄𝐘 𝐒𝐇𝐎𝐏𝐇𝐎𝐔𝐒𝐄 𝐔𝐍𝐈𝐓 𝐀: AMALIA MODEL! 300 meters away from highway!🏠 Up to 30 months equity with 𝐍𝐎 𝐈𝐍𝐓𝐄𝐑𝐄𝐒𝐓 😱

📍 Location: Sitio Primitiva Brgy. TUNGKOP MINGLANILLA CEBU less than 1 minute going to the property. 

The location of Danarra South may be convenient for you. It's essential to consider proximity to work, schools, hospitals, shopping centers, and other essential services when choosing a place to live.

🏠House Details 

✅Lot area: 100sqm

✅Floor area: 94sqm

🛌🏾 2 Bedrooms 

🛀🏾 1 Toilet and Bath 

🚗 2 Carpark

💻 Living area

🍴  Dinning area

🛎  Kitchen 

🏡House Package🏡

✔️Semi-Paved Carport

✔️Rain Water Tank

✔️Solar Panels

✔️Bidget 

✔️LED Lightening Fixtures 

✔️Pest Control Provision 

🍃Amenities 🍃

🏟Clubhouse 

🏊🏾‍♀️Swimming Pool

🏀Basketball/ Play Court

🚶🏾‍♀️Playground 

⛺Green Spaces

𝐒𝐀𝐌𝐏𝐋𝐄 𝐂𝐎𝐌𝐏𝐔𝐓𝐀𝐓𝐈𝐎𝐍:

Total Selling Price: P9,198,540

Reservation fee: P35,000

(15%)30 months equity: P44,836.03

(85%)Loanable Amount: P7,818,759

Interested? LET'S TALK!",2.0,1.0,94.0,"Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Cebu,10.2454075,123.7959226,"Air conditioning, Alarm, Garage, Cellar, Water tank, Playground, Concierge, Access for people with disabilities, Garden, Grill, Gym, Library, Security, Swimming pool, Tennis court, Fully furnished",9198540,100.0,Accommodation | house | 𝟐 𝐒𝐓𝐎𝐑𝐄𝐘 𝐒𝐇𝐎𝐏𝐇𝐎𝐔𝐒𝐄 𝐔𝐍𝐈𝐓 at 𝐃𝐀𝐍𝐀𝐑𝐑𝐀 𝐒𝐎𝐔𝐓𝐇
https://www.lamudi.com.ph/property/41032-73-7ebafd299a04-7041-197649e-9ec3-7cd9,Townhouse For Sale in Tunghaan,"2 Storey, 1 garage, 2 Bathroom, 4 Bedrooms, 2 terraces with kitchen & cabinets and dirty kitchen, lot area 102 sq. m.

PRICE IS NEGOTIABLE. CAN BE VIA BANK LOAN OR HDMF LOAN


Floor area: 88.23 sqm




House property for sale in Tungkop, Minglanilla, Cebu",4.0,2.0,88.0,"Estaka Street, Tunghaan, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Cebu,10.24276832,123.7786665,"Balcony, Basketball court, Garage, Playground, Fully fenced, Powder room, Service room, 24 hours security, Unfurnished",7000000,102.0,"Accommodation | house/townhouse | 2 Storey, 4 Bedrooms House"
https://www.lamudi.com.ph/property/41032-73-11a30cbec4c1-df8b-19e836f-aee5-7054,House For Sale in Cansaga,"Floor Area: 219 SQ.M.
Corner Lot Area: 72 SQ.M.
Selling Price: Php 12,500,000.00 

4 Storey House with Roof Deck
3 Bedrooms
1 Maids quarter
2.5 Toilet and bath
Roof deck
Lanai and balconies
UPVC Sliding Doors and Windows
Tempered Glass Railings
1 Car port 

Near Establishment:
Along Highway
1 min to Mcdonald Tayud
1 min to Jollibee
2 mins to 7 eleven 


PAYMENT SCHEMES: Cash / Bank Financing
RESERVATION: 200,000.00
Down Payment: 20% payable for 12 months
BANK FINANCING: 80%


Your Trusted Property Provider",3.0,2.0,219.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,Unfurnished,12500000,72.0,Accommodation | house | Brandnew House At Tayud Consolacion Cebu
https://www.lamudi.com.ph/property/41032-73-467fcd75372d-2563-19e162c-9424-70a5,House For Sale in Tolotolo,"BRAND NEW 4 BEDROOM HOUSE & LOT FOR SALE IN CONSOLACION CEBU.

HOUSE DETAILS
4-Bedrooms
3 CR
Living, Dining & Kitchen Area
Service Area
Balcony
1 Car Garage
Lot Area: 156 sqm
Floor Area: 95 sqm

PAYMENT TERMS (B5L45)
Total Contract Price: Php9,154,511.00
Reservation Fee: 100,000 pesos (Deductible to the Equity)
Equity: 20% (Php1,830,902.20) of the TCP payable up to 12-months
: As low as 144,241.85/month
Balance: 80% (Php5,054,965.60) of the TCP loanable thru BANK FINANCING

Bank approximate monthly Amortization (BDO)
10years: 86,055.92/month
15years: 66,937.13/month
20years: 57,972.81/month
25years: 53,029.96/month
30years: 50,059.28/month

ST. FRANCIS HILLS SUBDIVISION
Location: Brgy. Tolo-tolo, Consolacion, Cebu
Model: GIOVANNI SINGLE DETACHED
Status: Ready for Occupancy (Brand New)
Type: Residential Subdivision
Deliverable: Finished Unit

NEARBY PLACES
SM Consolacion
Consolacion Public Market
City Mall Consolacion
Banks & Fast foods
Narciso Church
Consolacion Central School
City Mall Consolacion
Mendero Hospital

FEATURED FACILITIES AND AMENITIES:
 Landscaped Entrance
 Multi-Purpose Hall
 Children’s Playground
 Jogging Trails
Complete facilities for drainage, water supply, power supply and (telephone, CATV service shall
depend on availability of providers)
Landscaped pocket gardens
Tree-Lined Concrete Roads
Property Management Program
Perimeter Fence
Street Lighting
Chapel
Shuttle Service Vehicles",4.0,3.0,95.0,"St. Francis Hills Gate 1, Tolotolo, Consolacion, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.390512,123.9419392,"24 hours security, Access for people with disabilities, Balcony, Integral kitchen, Built-in wardrobe, Garage, Playground, Drying area, Electricity, Equipped kitchen, Fire sprinkler system, Garden, Security, Smoke detector, Water, Unfurnished",1500,156.0,Accommodation | house | For Sale Ready for Occupancy 4 BR House & Lot in Consolacion Cebu
https://www.lamudi.com.ph/property/41032-73-48aef1cbff0d-66c4-19e837b-88ae-77fb,House For Sale in Cansaga,"Floor Area: 298 SQ.M.
Lot Area: 310 SQ.M.
Selling Price: Php12,800,000.00 As is where is Net of Taxes
Selling Price: Php18,500,000.00 Net of All Taxes with Renovation

2-STOREY HOUSE AND LOT (4 Bedroom, 4 Toilet and Bathroom plus 3 Parking)
Masters Bedroom with T&B and Walk-in Closet plus Balcony
Bedroom 1&2 with T&B and Walk-in Closet 
Guest Room with T&B and Walk-in Closest
Living Area
Dining Area
Kitchen Area
Pantry Area
Breakfast Nook
Powder Room
Service Area
Lanai Area
Maid’s Room with Toilet and Bathroom
3 Car Garage

SUBD. AMENITIES:
Multi-function clubhouse
Olympic type of swimming pool
Jacuzzi & Sauna baths
Covered Basketball Gymnasium
Covered twin-shell tennis courts
Fully equipped work out Gym for men & women
Children’s playground
18-hole Mini golf course* Cemented sidewalks with a promenade
20-meter wide Landscaped Grand Entrance Gate
Parabular Satellite Dish for international TV networks programs
Cemented Roads with curbs & gutters
Lighted concrete electrical post & electrical facilities
Perimeter wall & fence for privacy
The centralized interrelated water system
An underground storm Drainage system

NEARBY ESTABLISHMENTS:
5mins to Public market
5mins to City mall Jollibee
5mins to Catholic Church
8mins to SM Consolacion
10mins to Mendero Hospital
10mins to Eversly Hospital
15mins to Ateneo School Canduman
Price 12.8M Net As Is
Price 18.5M Net with Renovation

Your Trusted Property Provider",4.0,4.0,298.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Swimming pool, Unfurnished",12800000,310.0,Accommodation | house | Royale Cebu Estates Consolacion Cebu House and Lot
https://www.lamudi.com.ph/property/41032-73-546e344680a3-a9e0-19e49f4-808d-77e3,House For Sale in Tolotolo,"BRAND NEW 3 BEDROOM SINGLE ATTACHED HOUSE & LOT FOR SALE IN CONSOLACION CEBU.

HOUSE DETAILS
3-Bedrooms
2 CR
Living, Dining & Kitchen Area
Service Area
Balcony
1 Car Garage
Lot Area: 156 sqm
Floor Area: 95 sqm

PAYMENT TERMS (B1L62A)
Total Contract Price: Php5,791,370.00
Reservation Fee: 100,000 pesos (Deductible to the Equity)
Equity: 20% (Php1,158,274.00) of the TCP payable up to 12-months
: As low as 88,189.50/month
Balance: 80% (Php4,633,096.00) of the TCP loanable thru BANK FINANCING

Bank approximate monthly Amortization (BDO)
10years: 54,441.10/month
15years: 42,346.08/month
20years: 36,675.03 /month
25years: 33,548.06/month
30years: 31,668.74/month

ST. FRANCIS HILLS SUBDIVISION
Location: Brgy. Tolo-tolo, Consolacion, Cebu
Model: PICCA SINGLE ATTACHED
Status: Ready for Occupancy
Type: Residential Subdivision
Deliverable: Finished Unit

NEARBY PLACES
SM Consolacion
Consolacion Public Market
City Mall Consolacion
Banks & Fast foods
Narciso Church
Consolacion Central School
City Mall Consolacion
Mendero Hospital",3.0,2.0,95.0,"Sacsac, Consolacion, Cebu, Central Visayas, PHL",Consolacion,Cebu,10.39051125,123.9419374,"24 hours security, Access for people with disabilities, Balcony, Integral kitchen, Built-in wardrobe, Garage, Playground, Club House, Drying area, Electricity, Equipped kitchen, Fire sprinkler system, Security, Smoke detector, Water, Unfurnished",5791370,156.0,Accommodation | house | For Sale Brand New 3BR Single Attached House & Lot in Consolacion Cebu
https://www.lamudi.com.ph/property/41032-73-59ebba85318c-9a2-19e9315-a019-7832,House For Sale in Cansaga,"📣📣 FOR SALE‼️ Spacious Ready For Occupancy Furnished House and Lot In Royale Cebu Estates Subdivision

Location: Barangay Casili Consolacion, Cebu

Floor Area: 550 SQ.M 
Lot Area: 646 SQ.M

Mediterranean 2 Storey Semi-furnished House
5 Bedrooms
4.5 Toilet & Bathroom
Separate 2 bedroom servants qtrs. with own kitchen and T&B approx. 60 sq. mts.
1 Office Room and 2 Living Room
Wide Balcony, Fully Landscape and Beautiful Garden
28 Door’s all Mahogany wood
Customize Huge Chandelier 
With CCTV Cameras, Separate house for helper and Driver room with own Toilet and Bathroom
Theatre Area
4 to 5 Car Garage

Selling Price: Php38,000,000.00 Standard Sales 
Seller will shoulder the Capital Gains Tax
Buyer will shoulder the Doc Stamp, Transfer, Registration Fee and Notarial Fee

PAYMENT TERMS:
Option 1: Cash
Option 2: Bank Financing
Option 3: In-House Financing

Your Trusted Property Provider",5.0,4.0,550.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Security, Swimming pool, Partly furnished",38000000,646.0,Accommodation | house | Consolacion Cebu
